Company Names,Cars Names,Engines,CC/Battery Capacity,HorsePower,Total Speed,Performance(0 - 100 )KM/H,Cars Prices,Fuel Types,Seats,Torque
Mazda,Rx-7 Spirit R,1.3L Inline-2 (Wankel),1308.0,280.0,250.0,5.0,37500.0,Petrol,2,290.0
Mazda,Cosmo Sport (110S),1.0L Inline-2 (Wankel),1000.0,110.0,170.0,10.0,32500.0,Petrol,2,150.0
Mazda,Eunos 500,2.0L Inline-4,1998.0,135.0,200.0,9.0,26500.0,Petrol,5,170.0
Mazda,Eunos Roadster,1.6L Inline-4,1590.0,116.0,180.0,9.0,16500.0,Petrol,2,140.0
Mazda,Familia Astina,1.8L Inline-4,1800.0,135.0,200.0,8.0,21000.0,Petrol,5,170.0
Mazda,Savanna Rx-7,1.3L Inline-2 (Wankel),1308.0,165.0,230.0,7.0,30000.0,Petrol,2,230.0
Mazda,Capella Cargo,2.0L Inline-4,2000.0,115.0,180.0,12.0,20000.0,Petrol,4,160.0
Mazda,818,1.6L Inline-4,1600.0,100.0,170.0,12.0,16000.0,Petrol,5,130.0
Mazda,Sentia Hardtop Coupe,2.5L V6,2500.0,160.0,210.0,8.0,32500.0,Petrol,4,220.0
Mazda,Biante,2.0L Inline-4,2000.0,150.0,185.0,10.0,24000.0,Petrol,7,200.0
Mazda,Premacy Hydrogen Re Hybrid,1.3L Wankel + Electric,1308.0,200.0,180.0,9.0,42500.0,Hybrid,5,260.0
Mazda,Carol P360,0.36L Inline-2,360.0,26.0,85.0,35.0,9000.0,Petrol,4,45.0
Mazda,T2000,2.0L Inline-4,2000.0,110.0,170.0,12.0,19000.0,Petrol,2,160.0
Mazda,Az-Offroad,1.3L Inline-4,1298.0,85.0,145.0,12.0,16500.0,Petrol,5,130.0
Mazda,Scrum Wagon,0.66L Inline-3,657.0,64.0,120.0,15.0,11000.0,Petrol,4,95.0
Mazda,Persona,1.5L Inline-4,1497.0,92.0,160.0,13.0,14500.0,Petrol,5,130.0
Mazda,Astina,1.8L Inline-4,1800.0,140.0,190.0,8.0,22000.0,Petrol,5,160.0
Mazda,Etude,1.6L Inline-4,1598.0,105.0,170.0,10.0,15000.0,Petrol,5,135.0
Mazda,Porter,1.5L Inline-4,1497.0,95.0,130.0,14.0,13500.0,Petrol,2,130.0
Mazda,Mx-3,1.6L Inline-4,1598.0,130.0,190.0,8.0,20000.0,Petrol,4,140.0
Mazda,Mx-5 Superlight Concept,1.8L Inline-4,1798.0,143.0,200.0,7.0,32500.0,Petrol,2,160.0
Mazda,Premacy Hydrogen Re,1.3L Wankel + Electric,1308.0,200.0,180.0,9.0,42500.0,Hybrid,5,260.0
Mazda,Bongo Truck,2.0L Inline-4,1998.0,120.0,130.0,15.0,16500.0,Petrol,2,150.0
Mazda,Rotary Pickup,1.3L Wankel Rotary Engine,1308.0,130.0,150.0,14.0,20000.0,Petrol,2,160.0
Mazda,Luce Rotary Coupe,1.3L Wankel Rotary Engine,1308.0,135.0,175.0,12.0,27500.0,Petrol,4,180.0
Mazda,Millenia S,2.5L V6,2500.0,200.0,220.0,8.0,32500.0,Petrol,5,250.0
Mazda,787B (Race Car),2.6L Wankel Rotary Engine,2620.0,700.0,320.0,3.0,6000000.0,Petrol,1,500.0
Toyota,Crown Signia,2.5L Hybrid I4,2487.0,240.0,180.0,7.0,45795.0,Hybrid (Gas + Electric),5,239.0
Toyota,4Runner (6Th Gen),2.4L Turbo I4 (I-Force Max Hybrid),2393.0,326.0,180.0,6.0,50000.0,Hybrid,7,630.0
Toyota,Corolla Cross,2.0L Gas / 2.0L Hybrid,1987.0,182.5,190.0,8.0,27172.5,Gas / Hybrid,5,200.0
Toyota,C-Hr+,1.8L / 2.0L Hybrid,1798.0,169.0,180.0,7.0,33000.0,Hybrid,5,197.5
Toyota,Rav4 (6Th Gen),2.5L Hybrid / Plug-In Hybrid,2487.0,260.5,200.0,6.0,36000.0,Hybrid / Plug-in,5,310.5
